Path,Shape_diamond,Shape_hex,Shape_round,Shape_square,Shape_triangle
Dataset/trafficsigns_dataset/round/trafficdirective/00111_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/continue/00367_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/bicycle/00677_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/limitedtraffic/00333_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00573_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/continue/01482_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/diamond/rightofway/00957_00002.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/speed/01511_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/00822_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/00717_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/roundabout/00099_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/01175_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/01312_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/01817_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/diamond/rightofway/01803_00002.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/00673_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/parking/01366_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/trafficdirective/00376_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/01140_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/limitedtraffic/01901_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/00800_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/01849_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/limitedtraffic/01678_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/01014_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/00956_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00379_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/noentry/01639_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/01275_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01121_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/parking/00828_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/square/continue/00242_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/speed/01519_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/traveldirection/01677_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/giveway/00982_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/parking/00815_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/warning/01312_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/traveldirection/00722_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01780_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/laneend/01898_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/bicycle/00759_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/01865_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/continue/01056_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/warning/00448_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/trafficdirective/01910_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00220_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/bicycle/00751_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/diamond/rightofway/01536_00000.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/01955_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/00951_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/traveldirection/01218_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00391_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/diamond/rightofway/01673_00000.png,1,0,0,0,0
Dataset/trafficsigns_dataset/square/continue/01154_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/speed/01109_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/parking/00175_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/warning/00262_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/traveldirection/01241_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/parking/00493_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/speed/00569_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noparking/01698_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/crossing/01409_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/warning/01780_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/roundabout/01344_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/continue/01554_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/bicycle/00714_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/01514_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01062_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/trafficdirective/00332_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/diamond/rightofway/00943_00001.png,1,0,0,0,0
Dataset/trafficsigns_dataset/triangle/giveway/01212_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/parking/00995_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/square/parking/00815_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/roundabout/00973_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/roundabout/00917_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/limitedtraffic/01675_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/01915_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/01365_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01114_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/parking/00814_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/square/laneend/01467_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/trafficdirective/01957_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/laneend/01467_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/trafficdirective/00630_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00009_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/traveldirection/01260_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/limitedtraffic/01372_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/00448_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/giveway/00170_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/noentry/00571_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/roundabout/01354_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/parking/01432_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/warning/00214_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/hex/stop/01258_00002.png,0,1,0,0,0
Dataset/trafficsigns_dataset/round/speed/01526_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/roundabout/01354_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/01238_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/traveldirection/01606_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/00275_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01199_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/bicycle/00864_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01682_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/warning/01880_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/bicycle/00049_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/diamond/rightofway/01109_00001.png,1,0,0,0,0
Dataset/trafficsigns_dataset/square/crossing/01429_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/diamond/rightofway/01111_00000.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/noparking/00022_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00455_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/warning/00961_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/traveldirection/01216_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/diamond/rightofway/01262_00002.png,1,0,0,0,0
Dataset/trafficsigns_dataset/hex/stop/01162_00002.png,0,1,0,0,0
Dataset/trafficsigns_dataset/square/continue/01621_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/giveway/01891_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/parking/00457_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/noentry/01312_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/continue/01182_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/warning/01520_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/warning/00220_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/warning/01576_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/trafficdirective/00103_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/parking/00036_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/limitedtraffic/01308_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/00778_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/giveway/00811_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/diamond/rightofway/01656_00000.png,1,0,0,0,0
Dataset/trafficsigns_dataset/triangle/warning/01221_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/parking/01325_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/noentry/01055_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/laneend/00607_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/noentry/00293_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/continue/01499_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/warning/00207_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/warning/00025_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/warning/01704_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/trafficdirective/00068_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/traveldirection/01711_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/diamond/rightofway/01111_00001.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/roundabout/01311_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noparking/00797_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01312_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/parking/00457_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/noparking/00872_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00057_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/traveldirection/01646_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/roundabout/00809_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/limitedtraffic/00898_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01653_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/parking/00493_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/diamond/rightofway/01910_00001.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/limitedtraffic/01308_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/crossing/00792_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/bicycle/01364_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/01174_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/roundabout/01345_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/traveldirection/00378_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/laneend/01944_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/speed/01231_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00215_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/trafficdirective/00701_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/traveldirection/00153_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/01594_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/roundabout/00808_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/00453_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/traveldirection/00360_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/01263_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/giveway/01203_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/noparking/00525_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noparking/00797_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/limitedtraffic/00662_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/00446_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/00372_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noparking/00862_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/00908_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/01660_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/traveldirection/01418_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/giveway/00729_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/noentry/01671_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/00049_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/hex/stop/00715_00002.png,0,1,0,0,0
Dataset/trafficsigns_dataset/round/traveldirection/01241_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/laneend/00135_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/noentry/01644_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noparking/00872_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/00932_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/00883_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/laneend/00162_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/roundabout/00917_00007.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/00883_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/01588_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/roundabout/00975_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/00686_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/hex/stop/01951_00000.png,0,1,0,0,0
Dataset/trafficsigns_dataset/diamond/rightofway/01909_00000.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/01970_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/01502_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/01916_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01574_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/bicycle/00796_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/01496_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/00028_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/diamond/rightofway/01910_00000.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/01367_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/giveway/00133_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/bicycle/01954_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/01108_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/00762_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/parking/01410_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/diamond/rightofway/00222_00001.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/speed/01232_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/traveldirection/00565_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01083_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/bicycle/01208_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/00293_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noparking/00817_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/00669_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/giveway/00006_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/trafficdirective/00650_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noparking/01792_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00147_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/trafficdirective/00021_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/01073_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01199_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/diamond/rightofway/01232_00001.png,1,0,0,0,0
Dataset/trafficsigns_dataset/triangle/warning/00623_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/warning/01075_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/trafficdirective/00021_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/00665_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/traveldirection/00370_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/giveway/00816_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/bicycle/00764_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/continue/01634_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/warning/01873_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/warning/00900_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/noparking/01469_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/parking/01614_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/roundabout/01311_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/diamond/rightofway/01588_00002.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/bicycle/00392_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/01289_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/00745_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00027_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/noentry/01221_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/01956_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01312_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/noparking/01411_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/continue/01553_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/noparking/01411_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/01137_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/giveway/01876_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/warning/01076_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/warning/00880_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/limitedtraffic/01897_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/01842_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noparking/00990_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/diamond/rightofway/01253_00000.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/01911_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/giveway/01203_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/warning/00567_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/diamond/rightofway/00952_00001.png,1,0,0,0,0
Dataset/trafficsigns_dataset/square/crossing/00297_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/speed/01263_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/parking/00477_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/warning/00919_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/giveway/01720_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/speed/01775_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noparking/00730_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/crossing/00296_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/warning/00869_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/trafficdirective/01968_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01086_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/laneend/01353_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/square/parking/01731_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/diamond/rightofway/01886_00002.png,1,0,0,0,0
Dataset/trafficsigns_dataset/triangle/warning/01556_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/laneend/00166_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/warning/00327_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/diamond/rightofway/00928_00000.png,1,0,0,0,0
Dataset/trafficsigns_dataset/diamond/rightofway/00039_00001.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/speed/01824_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/hex/stop/00685_00001.png,0,1,0,0,0
Dataset/trafficsigns_dataset/round/limitedtraffic/00589_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/00112_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00327_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/limitedtraffic/01399_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/01953_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/diamond/rightofway/01805_00002.png,1,0,0,0,0
Dataset/trafficsigns_dataset/square/laneend/01024_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/noparking/01361_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/crossing/01783_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/warning/00138_00000.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/crossing/01430_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/noentry/01303_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00248_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/noparking/01608_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/giveway/00916_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/warning/01681_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/triangle/warning/00324_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/crossing/01200_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/giveway/00816_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/bicycle/01684_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/00462_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/01470_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/roundabout/01808_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/continue/01707_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/noentry/00905_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/00065_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noentry/01295_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/laneend/01497_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/square/crossing/00792_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/square/parking/00850_00002.png,0,0,0,1,0
Dataset/trafficsigns_dataset/triangle/warning/00448_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/parking/01350_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/noparking/00452_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noparking/01792_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/laneend/01757_00000.png,0,0,0,1,0
Dataset/trafficsigns_dataset/diamond/rightofway/00931_00001.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/noparking/01468_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00202_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/speed/01003_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00390_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/square/parking/01362_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/speed/00562_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01515_00002.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/noparking/01548_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/00876_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/diamond/rightofway/01588_00001.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/noentry/01054_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/00005_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/01280_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/triangle/warning/01797_00001.png,0,0,0,0,1
Dataset/trafficsigns_dataset/round/noparking/01297_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/noparking/00863_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/trafficdirective/00785_00001.png,0,0,1,0,0
Dataset/trafficsigns_dataset/square/parking/01022_00001.png,0,0,0,1,0
Dataset/trafficsigns_dataset/round/trafficdirective/01894_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/roundabout/00975_00003.png,0,0,1,0,0
Dataset/trafficsigns_dataset/diamond/rightofway/00046_00000.png,1,0,0,0,0
Dataset/trafficsigns_dataset/round/noentry/01626_00002.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/speed/00553_00000.png,0,0,1,0,0
Dataset/trafficsigns_dataset/round/bicycle/01684_00002.png,0,0,1,0,0
